ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
2,MCF7,2.0,A133,2,1,80.0,2,0.5,,1,0.08724489063024521,2615
2,MCF7,2.0,A133,2,1,80.0,2,0.6,0.08127450942993164,74,0.0968988835811615,6002
2,MCF7,2.0,A133,2,1,80.0,2,0.7,0.09137578308582306,588,0.10695246607065201,5819
2,MCF7,2.0,A133,2,1,80.0,2,0.8,0.10609082132577896,1229,0.11152766644954681,2960
2,MCF7,2.0,A133,2,1,80.0,2,0.9,0.1192997545003891,1969,0.11945178359746933,2565
2,MCF7,2.0,A133,2,1,80.0,2,1.0,0.12264548987150192,1941,0.12227830290794373,2037
2,MCF7,2.0,A133,2,1,80.0,2,1.1,0.12399987876415253,1188,0.12370136380195618,1210
2,MCF7,2.0,A133,2,1,80.0,2,1.2,0.12620429694652557,728,0.12615960836410522,729
2,MCF7,2.0,A133,2,1,80.0,2,1.3,0.12717419862747192,377,0.12706498801708221,378
2,MCF7,2.0,A133,2,1,80.0,2,1.4,0.13203760981559753,156,0.13141445815563202,158
2,MCF7,2.0,A133,2,1,80.0,2,1.5,0.13312208652496338,66,0.13312208652496338,66
2,MCF7,2.0,A133,2,1,80.0,2,1.6,0.1146157905459404,12,0.1146157905459404,12
2,MCF7,2.0,A133,2,1,80.0,2,1.7,,1,,1
3,MCF7,2.0,A133,2,1,80.0,3,0.4,,0,0.06141193211078644,353
3,MCF7,2.0,A133,2,1,80.0,3,0.5,,0,0.07921932637691498,5702
3,MCF7,2.0,A133,2,1,80.0,3,0.6,0.0699722021818161,69,0.09073851257562637,6314
3,MCF7,2.0,A133,2,1,80.0,3,0.7,0.08634790033102036,595,0.09460251033306122,2776
3,MCF7,2.0,A133,2,1,80.0,3,0.8,0.09911885857582092,2348,0.09922686219215393,3112
3,MCF7,2.0,A133,2,1,80.0,3,0.9,0.10351286828517914,3356,0.10383181273937225,3547
3,MCF7,2.0,A133,2,1,80.0,3,1.0,0.11315739899873734,779,0.11349321901798248,812
3,MCF7,2.0,A133,2,1,80.0,3,1.1,0.11868666112422943,260,0.1191672831773758,269
3,MCF7,2.0,A133,2,1,80.0,3,1.2,0.12302225828170776,81,0.1231720894575119,84
3,MCF7,2.0,A133,2,1,80.0,3,1.3,0.12911348044872284,56,0.12911348044872284,56
3,MCF7,2.0,A133,2,1,80.0,3,1.4,0.12558551132678986,24,0.12558551132678986,24
3,MCF7,2.0,A133,2,1,80.0,3,1.5,0.12718291580677032,7,,7
